3	-0.170613	-0.170613	11.0047	11.0047	0.664006	0.000154531	4896.81	0.129456	131.173	0.00169425
4	-0.10116	-0.10116	11.0047	11.0047	0.642812	0.00012822	4896.67	0.107415	132.777	0.0017012
5	-0.094865	-0.094865	11.0047	11.0047	0.631273	0.000125367	4896.85	0.105025	133.764	0.00170781
6	-0.0493499	-0.0493499	11.0047	11.0047	0.62884	0.000147501	4896.44	0.123567	133.866	0.00170724
7	-0.138556	-0.138556	11.0047	11.0047	0.640677	0.000140656	4896.87	0.117833	132.935	0.00170231
8	0.0192974	0.0192974	11.0047	11.0047	0.656317	0.000154277	4899.1	0.129243	127.977	0.00163305
9	-0.0749191	-0.0749191	11.0047	11.0047	0.628777	0.000131541	4896.44	0.110196	133.767	0.00170676
10	0.0194792	0.0194792	11.0047	11.0047	0.616099	0.000111319	4896.92	0.0932562	135.043	0.00171322
11	-0.0106489	-0.0106489	11.0047	11.0047	0.615498	0.000105227	4894.76	0.0881531	133.596	0.00168279
12	-0.0303047	-0.0303047	11.0047	11.0047	0.608274	0.000116674	4901.88	0.0977425	135.29	0.0017119
13	-0.0835403	-0.0835403	11.0047	11.0047	0.638539	0.000116068	4897.16	0.097235	133.701	0.00170764
14	-0.00386729	-0.00386729	11.0047	11.0047	0.615663	0.000126509	4896.9	0.105982	135.204	0.00221866
15	-0.00342122	-0.00342122	11.0047	11.0047	0.597238	0.000108161	4896.91	0.0906105	136.783	0.00172019
16	-0.0485242	-0.0485242	11.0047	11.0047	0.595812	0.000129474	4896.23	0.108465	137.14	0.00172048
17	-0.0820431	-0.0820431	11.0047	11.0047	0.597833	9.30587e-05	4896.81	0.0779588	136.986	0.00172292
18	0.00961676	0.00961676	11.0047	11.0047	0.607394	0.000104854	4896.69	0.0878403	135.852	0.00171566
19	-0.213468	-0.213468	11.0047	11.0047	0.600144	0.000112807	4896.73	0.0945024	136.893	0.00172251
20	-0.0984995	-0.0984995	11.0047	11.0047	0.584657	9.78285e-05	4896.65	0.0819547	138.541	0.00172834
21	-0.0763138	-0.0763138	11.0047	11.0047	0.579697	9.88794e-05	4896.74	0.082835	139.259	0.00173243
22	0.0295234	0.0295234	11.0047	11.0047	0.583648	0.000106794	4896.58	0.0894655	138.723	0.00173034
23	-0.0767814	-0.0767814	11.0047	11.0047	0.573124	0.000103799	4896.78	0.0869567	139.626	0.00173215
24	-0.0368167	-0.0368167	11.0047	11.0047	0.563983	0.000102594	4896.9	0.0859465	141.043	0.00173924
25	-0.109073	-0.109073	11.0047	11.0047	0.567775	9.4246e-05	4897.15	0.0789535	140.965	0.0017371
26	-0.0531854	-0.0531854	11.0047	11.0047	0.571153	9.71091e-05	4896.89	0.081352	139.948	0.0017337
27	-0.0749993	-0.0749993	11.0047	11.0047	0.559584	0.000102303	4896.8	0.0857029	141.644	0.00174256
28	-0.176086	-0.176086	11.0047	11.0047	0.550181	9.35896e-05	4896.93	0.0784036	143.096	0.00174737
29	-0.221199	-0.221199	11.0047	11.0047	0.554541	8.63608e-05	4896.88	0.0723477	143.139	0.00174998
30	-0.0320751	-0.0320751	11.0047	11.0047	0.559531	8.77111e-05	4896.96	0.0734789	141.875	0.00174304
31	0.0931932	0.0931932	11.0047	11.0047	0.533323	8.94138e-05	4896.45	0.0749053	144.828	0.00175449
32	-0.0171733	-0.0171733	11.0047	11.0047	0.534362	8.96633e-05	4897.15	0.0751144	145.6	0.00175831
33	0.00964697	0.00964697	11.0047	11.0047	0.534898	9.283e-05	4896.72	0.0777672	145.059	0.00175532
34	-0.0187664	-0.0187664	11.0047	11.0047	0.521495	9.07187e-05	4896.76	0.0759985	147.085	0.0017631
35	-0.104157	-0.104157	11.0047	11.0047	0.523335	8.40249e-05	4897.2	0.0703909	147.891	0.00176616
36	-0.049304	-0.049304	11.0047	11.0047	0.522092	9.83265e-05	4896.8	0.0823719	148.37	0.00179803
37	-0.0594305	-0.0594305	11.0047	11.0047	0.511879	0.000101871	4896.82	0.0853408	149.117	0.00176969
38	-0.0865964	-0.0865964	11.0047	11.0047	0.50613	7.82327e-05	4896.93	0.0655385	150.576	0.00177565
39	0.0238919	0.0238919	11.0047	11.0047	0.513546	8.46041e-05	4896.79	0.0708761	149.597	0.00195208
40	-0.0580927	-0.0580927	11.0047	11.0047	0.494224	7.34857e-05	4896.91	0.0615617	152.837	0.00178213
41	-0.0575691	-0.0575691	11.0047	11.0047	0.496497	7.50536e-05	4896.78	0.0628752	152.902	0.00178277
42	0.0213037	0.0213037	11.0047	11.0047	0.478607	7.62403e-05	4896.77	0.0638694	155.902	0.00179023
43	-0.103463	-0.103463	11.0047	11.0047	0.48212	7.39937e-05	4898.7	0.0619874	155.841	0.00179155
44	-0.137753	-0.137753	11.0047	11.0047	0.463128	7.39885e-05	4896.65	0.061983	161.999	0.00180583
45	-0.0561472	-0.0561472	11.0047	11.0047	0.47405	8.01278e-05	4896.92	0.0671261	158.62	0.00179914
46	-0.159448	-0.159448	11.0047	11.0047	0.454149	9.44351e-05	4896.49	0.0791119	165.009	0.00181066
47	-0.193995	-0.193995	11.0047	11.0047	0.661118	0.000161328	4896.71	0.135151	131.662	0.00169707
48	-0.140596	-0.140596	11.0047	11.0047	0.63613	0.000140434	4898.1	0.117647	130.655	0.00176469
49	-0.0410135	-0.0410135	11.0047	11.0047	0.626429	0.000131148	4902.55	0.109867	133.909	0.00170655
50	-0.134214	-0.134214	11.0047	11.0047	0.631527	0.000129262	4896.92	0.108287	133.726	0.00170644
51	-0.236594	-0.236594	11.0047	11.0047	0.641312	0.000137733	4896.72	0.115384	132.805	0.00170161
52	-0.00603845	-0.00603845	11.0047	11.0047	0.657273	0.00016974	4896.85	0.142198	131.283	0.00169363
53	-0.0481668	-0.0481668	11.0047	11.0047	0.622264	0.000135468	4896.33	0.113487	134.12	0.00170708
54	-0.192841	-0.192841	11.0047	11.0047	0.613656	0.000121116	4898.2	0.101464	132.544	0.00177445
55	36.5051	36.5051	11.0047	11.0047	-0.507808	0.000109508	4713.87	0.0917393	112.831	0.00226729
56	-0.0863958	-0.0863958	11.0047	11.0047	0.604665	0.000125749	4902.72	0.105344	130.896	0.00163915
57	-0.0916048	-0.0916048	11.0047	11.0047	0.627566	0.000124005	4896.73	0.103883	133.737	0.00170568
58	-0.163574	-0.163574	11.0047	11.0047	0.602623	0.000121278	4904.55	0.101599	118.825	0.00176193
59	-0.201007	-0.201007	11.0047	11.0047	0.601525	0.000109484	4896.61	0.0917192	136.919	0.00172113
60	-0.038517	-0.038517	11.0047	11.0047	0.598113	0.000105585	4897.08	0.0884523	137.359	0.00172252
61	-0.0311312	-0.0311312	11.0047	11.0047	0.596275	0.000113642	4896.74	0.0952026	136.882	0.00172031
62	-0.0785475	-0.0785475	11.0047	11.0047	0.612206	0.000131417	4896.65	0.110093	135.635	0.00237776
63	-0.196383	-0.196383	11.0047	11.0047	0.592186	0.000113563	4897.97	0.0951364	134.875	0.00168262
64	-0.107481	-0.107481	11.0047	11.0047	0.576366	0.000123701	4896.66	0.103629	139.091	0.00172932
65	-0.14036	-0.14036	11.0047	11.0047	0.582242	0.000116098	4896.98	0.0972597	139.255	0.00173167
66	-0.113285	-0.113285	11.0047	11.0047	0.581847	0.000102257	4896.92	0.0856642	130.677	0.00162301
67	-0.112176	-0.112176	11.0047	11.0047	0.569708	0.000101953	4896.55	0.08541	140.091	0.00173513
68	-0.190999	-0.190999	11.0047	11.0047	0.566702	9.88003e-05	4896.74	0.0827688	141.205	0.00174031
69	-0.145282	-0.145282	11.0047	11.0047	0.562592	9.47045e-05	4896.67	0.0793376	141.22	0.00173961
70	-0.151976	-0.151976	11.0047	11.0047	0.569829	0.000269322	4896.99	0.225621	139.256	0.00172571
71	-0.130806	-0.130806	11.0047	11.0047	0.553411	9.70405e-05	4896.46	0.0812945	142.254	0.00174258
72	-0.135896	-0.135896	11.0047	11.0047	0.544	9.71555e-05	4896.65	0.0813909	143.595	0.00174862
73	-0.141062	-0.141062	11.0047	11.0047	0.551372	0.00011753	4897.1	0.0984596	142.502	0.00171538
74	-0.0862398	-0.0862398	11.0047	11.0047	0.554321	9.72692e-05	4896.78	0.0814861	141.859	0.00174132
75	-0.10787	-0.10787	11.0047	11.0047	0.532867	9.13912e-05	4896.68	0.0765619	145.179	0.0017552
76	-0.142613	-0.142613	11.0047	11.0047	0.532343	9.2487e-05	4896.8	0.0774799	145.915	0.00175689
77	-0.197688	-0.197688	11.0047	11.0047	0.540372	9.3159e-05	4896.66	0.0780429	144.86	0.00175673
78	-0.111771	-0.111771	11.0047	11.0047	0.51606	8.77207e-05	4896.45	0.073487	147.609	0.00176446
79	-0.170534	-0.170534	11.0047	11.0047	0.516713	8.33168e-05	4896.71	0.0697977	148.43	0.00176743
80	-0.0591129	-0.0591129	11.0047	11.0047	0.519791	8.78256e-05	4896.77	0.0735748	147.252	0.00176339
81	-0.0989627	-0.0989627	11.0047	11.0047	0.501591	8.49329e-05	4896.45	0.0711515	150.115	0.00177402
82	-0.155346	-0.155346	11.0047	11.0047	0.501309	8.10591e-05	4896.74	0.0679063	150.999	0.00177675
83	-0.151685	-0.151685	11.0047	11.0047	0.506178	8.45841e-05	4896.85	0.0708593	149.694	0.00177103
84	-0.154629	-0.154629	11.0047	11.0047	0.489114	7.58467e-05	4896.42	0.0635396	153.438	0.00178346
85	-0.154793	-0.154793	11.0047	11.0047	0.492892	8.11524e-05	4896.92	0.0679844	153.135	0.00178319
86	-0.180896	-0.180896	11.0047	11.0047	0.479137	7.42768e-05	4896.56	0.0622245	156.376	0.00179467
87	-0.182252	-0.182252	11.0047	11.0047	0.483416	7.75044e-05	4896.85	0.0649284	155.935	0.00179323
88	-0.195877	-0.195877	11.0047	11.0047	0.471194	7.07636e-05	4896.74	0.0592814	158.81	0.00179996
89	-0.166387	-0.166387	11.0047	11.0047	0.456888	7.16294e-05	4900.48	0.0600067	162.652	0.0018073
90	-0.210512	-0.210512	11.0047	11.0047	0.456695	7.50359e-05	4896.61	0.0628604	165.201	0.00181097
91	-0.137054	-0.137054	11.0047	11.0047	0.652797	0.000138498	4896.44	0.116025	132.236	0.00169886
92	-0.156885	-0.156885	11.0047	11.0047	0.630872	0.000124565	4896.72	0.104353	129.488	0.00163706
93	-0.120838	-0.120838	11.0047	11.0047	0.628251	0.000134481	4896.72	0.11266	134.378	0.00170981
94	-0.202584	-0.202584	11.0047	11.0047	0.633113	0.000131347	4896.97	0.110034	134.133	0.00170898
95	-0.21208	-0.21208	11.0047	11.0047	0.636163	0.000138623	4896.53	0.116129	133.264	0.0017049
96	-0.194842	-0.194842	11.0047	11.0047	0.659649	0.000146833	4896.54	0.123007	131.64	0.00169759
97	-0.164236	-0.164236	11.0047	11.0047	0.623931	0.000210752	4896.41	0.176555	134.934	0.00171186
98	-0.166291	-0.166291	11.0047	11.0047	0.612169	0.000107145	4896.83	0.0897593	135.771	0.00171726
99	-0.141906	-0.141906	11.0047	11.0047	0.610362	0.000102239	4896.8	0.0856495	136.121	0.00171803
100	-0.122091	-0.122091	11.0047	11.0047	0.60849	0.000128957	4896.48	0.108032	134.418	0.00174177
101	-0.206501	-0.206501	11.0047	11.0047	0.636402	0.000127416	4896.83	0.106742	133.827	0.00170638
102	-0.118558	-0.118558	11.0047	11.0047	0.606614	0.000124672	4896.6	0.104442	136.129	0.00171661
103	-0.166044	-0.166044	11.0047	11.0047	0.594199	0.00010844	4896.56	0.0908444	137.628	0.00172432
104	-0.159916	-0.159916	11.0047	11.0047	0.589313	0.000101711	4896.63	0.0852068	138.059	0.00172726
105	-0.119565	-0.119565	11.0047	11.0047	0.589687	0.00011237	4902.92	0.0941368	126.871	0.00122902
106	0	0	11.0047	11.0047	0.601001	0.000115446	4897.57	0.0967137	136.137	0.00171669
107	-0.136334	-0.136334	11.0047	11.0047	0.594336	0.000110794	4896.58	0.0928164	137.913	0.00172507
108	-0.125842	-0.125842	11.0047	11.0047	0.572407	0.000129398	4896.49	0.108402	139.769	0.00173575
109	-0.190761	-0.190761	11.0047	11.0047	0.574766	0.000106069	4896.7	0.0888584	139.963	0.0017358
110	-0.0491058	-0.0491058	11.0047	11.0047	0.578998	0.000100985	4896.58	0.0845991	142.42	0.00183805
111	-0.158322	-0.158322	11.0047	11.0047	0.568189	9.80315e-05	4896.39	0.0821247	140.787	0.00173948
112	-0.139972	-0.139972	11.0047	11.0047	0.556551	0.000105228	4896.69	0.0881538	142.093	0.00174438
113	-0.163379	-0.163379	11.0047	11.0047	0.563358	0.000100059	4896.83	0.0838235	146.597	0.00188012
114	-0.211408	-0.211408	11.0047	11.0047	0.565699	9.36786e-05	4896.56	0.0784781	140.407	0.00173633
115	-0.192735	-0.192735	11.0047	11.0047	0.555501	0.00010694	4896.6	0.0895878	143.313	0.00175773
116	-0.11618	-0.11618	11.0047	11.0047	0.54574	0.000100636	4896.86	0.0843063	144.053	0.00175149
117	-0.135029	-0.135029	11.0047	11.0047	0.53927	0.000116078	4896.36	0.0972432	144.141	0.00174981
118	-0.13917	-0.13917	11.0047	11.0047	0.555396	9.37169e-05	4896.62	0.0785102	142.263	0.00174446
119	0.128545	0.128545	11.0047	11.0047	0.523857	9.54879e-05	4889.67	0.0799938	146.092	0.00175871
120	-0.118548	-0.118548	11.0047	11.0047	0.533221	8.89253e-05	4896.92	0.0744961	146.403	0.001761
121	-0.0741325	-0.0741325	11.0047	11.0047	0.534901	9.65149e-05	4896.65	0.0808542	145.484	0.00175887
122	-0.1752	-0.1752	11.0047	11.0047	0.522229	9.0073e-05	4898.3	0.0754576	144.381	0.00171895
123	-0.13426	-0.13426	11.0047	11.0047	0.518656	8.71475e-05	4896.78	0.0730067	148.228	0.00177379
124	-0.13548	-0.13548	11.0047	11.0047	0.52307	8.55533e-05	4896.81	0.0716713	147.576	0.00176491
125	-0.196615	-0.196615	11.0047	11.0047	0.508247	8.45814e-05	4896.44	0.070857	150.575	0.00177538
126	-0.137865	-0.137865	11.0047	11.0047	0.505699	8.40412e-05	4896.83	0.0704045	151.521	0.00177948
127	-0.204628	-0.204628	11.0047	11.0047	0.511374	8.44681e-05	4896.74	0.0707622	149.969	0.00177375
128	-0.108182	-0.108182	11.0047	11.0047	0.492645	7.88427e-05	4896.64	0.0660495	155.263	0.0018145
129	-0.194047	-0.194047	11.0047	11.0047	0.493435	7.30677e-05	4896.54	0.0612116	153.649	0.00178495
130	-0.162812	-0.162812	11.0047	11.0047	0.480851	9.34084e-05	4895.01	0.0782518	146.895	0.00195118
131	-0.139061	-0.139061	11.0047	11.0047	0.481357	9.32382e-05	4896.64	0.0781092	156.28	0.00179258
132	-0.171753	-0.171753	11.0047	11.0047	0.474245	7.96947e-05	4896.55	0.0667633	159.247	0.00180023
133	-0.178405	-0.178405	11.0047	11.0047	0.454582	8.24162e-05	4898.64	0.0690432	163.479	0.00180835
134	-0.160044	-0.160044	11.0047	11.0047	0.452686	9.01216e-05	4896.46	0.0754983	165.084	0.00179596
135	-0.195969	-0.195969	11.0047	11.0047	0.535605	0.000101248	4897.26	0.0848192	66.3067	0.00101301
136	-0.195969	-0.195969	11.0047	11.0047	0.523009	9.57204e-05	4897.3	0.0801886	63.9265	0.000983391
137	-0.195969	-0.195969	11.0047	11.0047	0.523228	0.000104994	4897.27	0.0879575	62.1877	0.000954491
138	-0.195969	-0.195969	11.0047	11.0047	0.531307	9.77174e-05	4897.32	0.0818616	60.9162	0.00093287
139	-0.195969	-0.195969	11.0047	11.0047	0.53604	0.000110016	4897.04	0.092165	66.5936	0.00102023
140	-0.195969	-0.195969	11.0047	11.0047	0.52518	0.000114126	4897.18	0.095608	64.1915	0.000986795
141	-0.195969	-0.195969	11.0047	11.0047	0.523356	9.4537e-05	4897.13	0.0791972	62.4067	0.000959894
142	-0.195969	-0.195969	11.0047	11.0047	0.526694	0.000113396	4897.14	0.0949958	61.159	0.000937534
143	-0.195969	-0.195969	11.0047	11.0047	0.742588	0.000168975	4898.03	0.141557	56.5503	0.000897624
144	-0.195969	-0.195969	11.0047	11.0047	0.740604	0.000170865	4898.12	0.14314	54.2621	0.000857163
145	-0.195969	-0.195969	11.0047	11.0047	0.744431	0.000187643	4898.02	0.157196	52.282	0.000831484
146	-0.195969	-0.195969	11.0047	11.0047	0.753436	0.000214952	4897.96	0.180074	50.8925	0.000811645
147	-0.195969	-0.195969	11.0047	11.0047	0.73453	0.000193959	4908.25	0.162487	49.5197	0.00130672
148	-0.195969	-0.195969	11.0047	11.0047	0.735745	0.00016926	4900.08	0.141795	49.7274	0.00108106
149	-0.195969	-0.195969	11.0047	11.0047	0.732652	0.00016294	4897.97	0.136501	52.4555	0.000831296
150	-0.195969	-0.195969	11.0047	11.0047	0.732942	0.000167365	4897.94	0.140208	51.0704	0.000811528
151	-0.195969	-0.195969	11.0047	11.0047	0.535647	9.84958e-05	4897.71	0.0825137	52.051	0.000816965
152	-0.195969	-0.195969	11.0047	11.0047	0.521972	9.39183e-05	4897.81	0.0786789	47.3777	0.00074092
153	-0.195969	-0.195969	11.0047	11.0047	0.521788	8.80009e-05	4896.21	0.0737217	51.0385	0.0012351
154	-0.195969	-0.195969	11.0047	11.0047	0.526069	0.00010384	4897.81	0.0869907	41.2874	0.000656248
155	-0.195969	-0.195969	11.0047	11.0047	0.5357	0.00011829	4896.36	0.0990962	74.0166	0.00120677
156	-0.195969	-0.195969	11.0047	11.0047	0.523283	9.32274e-05	4897.62	0.0781001	47.4466	0.000746279
157	-0.195969	-0.195969	11.0047	11.0047	0.524088	8.99295e-05	4895.53	0.0753374	45.8579	0.000880117
158	-0.195969	-0.195969	11.0047	11.0047	0.525272	0.000102667	4894.53	0.0860079	49.2087	0.000780714
159	-0.195969	-0.195969	11.0047	11.0047	0.735715	0.000166718	4896.94	0.139666	39.3821	0.000814516
160	-0.195969	-0.195969	11.0047	11.0047	0.736364	0.000168239	4897.56	0.14094	43.132	0.000615269
161	-0.195969	-0.195969	11.0047	11.0047	0.726174	0.000173624	4897.5	0.145451	22.1605	0.00135242
162	-0.195969	-0.195969	11.0047	11.0047	0.738427	0.0001617	4897.69	0.135463	31.9121	0.000520519
163	-0.195969	-0.195969	11.0047	11.0047	0.753306	0.000212911	4896.74	0.178363	50.2271	0.00125915
164	-0.195969	-0.195969	11.0047	11.0047	0.734246	0.000179751	4897.29	0.150584	38.7052	0.000619066
165	-0.195969	-0.195969	11.0047	11.0047	0.727826	0.000190526	4898.58	0.159611	35.2748	0.00055871
166	-0.195969	-0.195969	11.0047	11.0047	0.733125	0.000200206	4897.66	0.16772	32.2845	0.000528067
167	-0.195969	-0.195969	11.0047	11.0047	0.735301	0.000169749	4898.1	0.142205	45.9308	0.000736189
168	-0.195969	-0.195969	11.0047	11.0047	0.728178	0.000158442	4899.28	0.132733	42.3173	0.000679583
169	-0.195969	-0.195969	11.0047	11.0047	0.7247	0.000151442	4897.4	0.126868	39.3039	0.000627544
170	-0.195969	-0.195969	11.0047	11.0047	0.730598	0.00015289	4898.18	0.128082	37.045	0.000600841
